ID,Title,Faculty,Size
9933735717704146,אפקטים לא לינאריים בתורת השדות עם פרמיונים כבדים /,"בית הספר לפיסיקה ואסטרונומיה,",1636535
9933623219104146,משמעות תבחין הלויקרגיה באבחנה המבדלת בין זיהום נגיפי וחיידקי במבוגר /,"הפקולטה לרפואה ע""ש סאקלר",590534
990023502460204146,מושג ה'סובייקט' בתיאוריות האינטר-סובייקטיביסטיות בפסיכואנליזה /,"בית הספר לפילוסופיה,",103367661
990025259990204146,"תפישת האלהים בהגותם של ארתור גרין, דוד בלומנטל, והאנס יונס : תאולוגיה לאחר השואה /",בית הספר לפילוסופיה.,60103204
9933783954304146,מדידות רחבות סרט של עוצמת אור בסיב אופטי באמצעות אפקט Kerr המתאימות למדידות קוונטיות לא הורסניות /,"בית הספר לפיסיקה ואסטרונומיה,",10479855
990015886640204146,"ה""בית"" של חנוך לוין : העיצוב הבימתי של חלל פנים הבית במחזות ה""שכונה"" של חנוך לוין /","החוג לאומנות התיאטרון,",45074322
9933621317804146,"מנהיגות והישגים אצל חניכי וחניכות, בוגרי ובוגרות המכינות הקדם צבאיות : בחינת דפוסי הפעולה של המכינות המעודדות למנהיגות ולהישגים ובחינת פערים מגדריים בתחום /","בית הספר לחינוך,",697554
9933556414804146,בין שילוב להפרדה : קליטת חברות הנוער מארצות האסלאם בקיבוצים בתחילת שנות ה-50 /,"החוג להיסטוריה של עם ישראל,",1357059
990011259730204146,אחד בפה ואחד בצליל : יחסי תואם בין טקסט ולחן בשיר הישראלי /,"החוג לספרות,",6937337
9933749818804146,"מחקר איזומריזציה תרמית של הידרזונים בעזרת ספקטרוסקופית התמ""ג /","בית הספר לכימיה,",2906831
9933588218304146,טיפול בילודים עם פגם מולד בדופן הבטן : מאפיינים ותוצאות לטווח הקצר והארוך ‏/‏,"הפקולטה לרפואה ע""ש סאקלר",518907
9933591010304146,"""עיר ובליבה חומה"" : ירושלים תחת השלטון הסלאוקי לאור הממצאים הארכאולוגיים מ'עיר דוד' /",לא ידוע,32403684
9933784344204146,"סיפור אישי - אוניברסלי : משמעות האימהות עבור נשים פליטות מאריתריאה, להן ילדים בישראל וגם ילדים באפריקה /","בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",1213328
9933713019104146,מראת המלך : ניתוח פיסול הפסדה הפנימית של קתדרלת רנס לאור האידיאולוגיה והשאיפה לקנוניזציה של לואי ה-IX /,"הפקולטה לאומנויות על שם יולנדה ודוד כץ,",7545431
9933632609304146,מאמצים במחבר חד חפייתי פשוט מודבק באמצעות דבק ויסקואלסטי \,"בית הספר להנדסה מכנית,",2150190
9933556019604146,חומצות השומן של אמולסן : ‏ה‏שוואה בין פולימרים חוץ תאיים ממוטנטים של 1-Acinetobacter calcoaceticus RAG /,החוג למיקרוביולוגיה,1342301
9933713012204146,"הזרעה מלאכותית מתורם : סכום תוצאות והיבטים של הנושא, על רקע 8 שנות נסיון בתחום זה ביחידה לפוריות של מחלקת נשים א' במרכז הרפואי ע""ש סורוקה בבאר שבע /","הפקולטה לרפואה ע""ש סאקלר",871744
9933553914504146,"השפעת טפול בחומרים כמוטרפיים ציטוטוקסיים לפני ואחרי סלוק כירורגי של גדולים ממאירים, על אופיין והתפשטותן של גרורות /","הפקולטה לרפואה ע""ש סאקלר",652362
990022839180204146,"אדמו""רי חב""ד ויישוב א""י במאה ה-19 /","החוג להיסטוריה של עם ישראל,",7377002
9933638219504146,השוואת הממצאים בחלל הפה ובמישנן בשתי קבוצות של ננסות פיטואיטרית /,בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,1348479
9933561914204146,חלקם של השיעים בהקמת לבנון המודרנית 1943-1918 /,"החוג להיסטוריה של המזרח התיכון ואפריקה,",4569229
9933679113204146,מערכת ה-microtubuli במקרופגים : פיתוח שיטה לקביעה ביוכימית של כמות הטובולין פולימר ודימר כמקרופגים והשפעת גורמים שונים על ערכים אלה / זגר מדי צפורה ; בהדרכת פרופ' א. פיק,החוג למיקרוביולוגיה הומנית,2328866
9933606718304146,"מלנומה ממארת : ‏ת‏וצאות הטיפולים ומהלך המחלה על-פי מעקב של חמש שנים, באזור שפלת הארץ /","הפקולטה לרפואה ע""ש סאקלר",1240821
990025171680204146,גורמים המשפיעים על הצלחתם של מיזמים קטנים בתיירות באזור פעילותה של חממה עיסקית /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",4233063
9933609112704146,עירוי גרנולוציטים לחולים עם לויקמיה חריפה /,"הפקולטה לרפואה ע""ש סאקלר",653326
9933637808604146,מעברים קרינתיים ולא קרינתיים ממצבי מעבר מטען \,"בית הספר לכימיה,",1551222
990019736870204146,דימוי האשה ככלי-קיבול באמנות הסוריאליסטית /,"החוג לתולדות האומנות,",23990102
990010019550204146,התפתחות הסגנונות והאורנמנטיקה בגילופי העץ הפאטמים במצרים /,"החוג לתולדות האומנות,",15032722
9933713019004146,השימוש בקנולה נזאלית בזרימה גבוהה (HFNC high flow nasal cannula) בנשים המאושפזות בטיפול נמרץ כללי סביב תקופת הלידה /‏‏,"הפקולטה לרפואה ע""ש סאקלר",681121
9933556408704146,אנדוקרדיטיס זיהומית : קריטריונים אבחנתיים /,"הפקולטה לרפואה ע""ש סאקלר",1657534
9933610609804146,מבחן מאמץ תת מירבי בחולי סכרת /,"הפקולטה לרפואה ע""ש סאקלר",1684167
990014714150204146,"שערי קהיר הפאטימית: באב זווילה, באב א-נאצר ובאב אלפתוח : מקורותיהם הארכיטקטוניים והעיטוריים ומשמעותם /","החוג לתולדות האומנות,",27032396
9933635713004146,שחזור מקורות באמצעות סכום אלומות במרחב-הפאזה \,"בית הספר להנדסת חשמל,",2183629
9933646316604146,הכוח הפוליטי של מפלגות שמאל-רדיקלי אחרי המשבר הכלכלי של 2008 /,"בית הספר למדע המדינה, ממשל ויחסים בינלאומיים",2859065
9933610611304146,חקירת סדק עובר בממשק בין שני חומרים טרנסברסליים איזוטרופים בזוויות של ±45°‏‏ \,"בית הספר להנדסה מכנית,",3580224
990025343220204146,התנאים לדיאלוג ביקורתי מוצלח /,"בית הספר לפילוסופיה,",1311006
990002176230204146,קוד פרפיקסי אופטימלי /,החוג לסטטיסטיקה,935145
9933548013004146,"הקשר בין תקשורת בין מטפל למטופל, סטיגמה נתפסת, תסמיני דיכאון וחומרת מחלה לבין היצמדות לטיפול תרופתי בקרב חולי פיברומיאלגיה ‏/‏",החוג לסיעוד,1394233
9933730415804146,שיקוע אלקטרוכימי של אלומיניום על פני טיפת כספית תלויה מתמיסות ארומטיות המכילות אלומיניום ברומיד ואשלגן ברומי /,"בית הספר לכימיה,",1224459
9933759528204146,הכנה ותכונות של תרכובות חדשות המגבירות ניידות בממברנה /,"בית הספר לכימיה,",3133315
9933749408904146,מאפייני שכבת גבול טורבולנטית מנותקת /,"בית הספר להנדסה מכנית,",3389726
9933790850804146,חומרי טבע מאלמוגים רכים /,"בית הספר לכימיה,",2255848
990012011580204146,"שאלת אוויאן על רקע תקופתה : פליטים, גירוש אוכלוסין, לאומיות וחוקי הגירה בין שתי מלחמות העולם /",לא ידוע,8212049
990015736020204146,הפואטיקה של אורי ברנשטיין /,"החוג לספרות,",3337293
9933591714504146,שימוש במודל עץ מיון לתיאור קוד tRNA אופרטיבי של חומצה אמינית בקרב הממלכות הביולוגיות Archaea ו Eubacteria \,"בית הספר למדעי המתמטיקה,",14103743
9933466610804146,"פרקים בחקר מרד בר-כוכבא לאור סוגיית ""נלכדה ביתר"" בתלמוד הירושלמי /","החוג להיסטוריה של עם ישראל,",4651855
9933683611404146,קרוב כוחות חדש בתיכון אופטימלי של מבנים /,"בית הספר להנדסה מכנית,",2132436
9933556617504146,קביעת המשמעות הרנטגנית לאיבחון מחלות הכליה במיוחד הווסקולרית והיחס שלה עם רמות הרנין מהוריד הרנלי בצורה סלקטיבית /,"הפקולטה לרפואה ע""ש סאקלר",1600717
990014473780204146,בין ייחוד לאחדות : המדינה האסלאמית באיראן ובסודאן (1979- 1995) /,לא ידוע,8688085
990030433930204146,מערות קברים בארץ יהודה בתקופת הברזל היבטים ארכיאולוגיים וארכיטקטוניים /,"החוג לארכיאולוגיה ולתרבויות המזרח הקדום,",10151482
9933718113804146,ממצאים אקוקרדיוגרפים וקליניים במשפחות חולי מרפן /,"הפקולטה לרפואה ע""ש סאקלר",1497503
9933783954204146,תקפות של אזורי סמך אסימפטוטיים באיכון רעידות אדמה /,"החוג לסטטיסטיקה,",1548237
9933761031904146,אי ודאות וסיכונים פיננסיים בראי הרגולציה והמשפט הפרטי /,הפקולטה למשפטים,5708186
9933713019504146,"""לא יחדל אדם מקרב הארץ"" : מסעם של אנשי ""שדמות"" אל ההתחדשות היהודית /",לא ידוע,3124216
9933577209504146,התפלגות תשלום המיסים לפי דפוסי הצבעה מ-2006 : עליית רובנות בישראל בהיבט כלכלי /,"בית הספר לכלכלה ע""ש איתן ברגלס",1678114
9933536517404146,"אי-ספיקה ורידית כרונית של הגפיים התחתונות : ‏ה‏פתופיסיולוגיה, סימני המחלה והטפול /","הפקולטה לרפואה ע""ש סאקלר",739887
9933632215604146,"השפעת השירות בצה""ל על תפיסות עצמיות ותפיסות בין-קבוצתיות של מוסלמים ובדואים בישראל /","התוכנית הבינלאומית ליישוב סכסוכים וגישור,",647837
9933685005204146,מערכת תקשורת למסופים אסינכרוניים וריכוזם אל מחשב 6000-CDC באמצעות מיני מחשב /,"הפקולטה להנדסה,",4804425
9933670919704146,הקשר בין החרדה הדנטאלית לסמכותנות /,בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,568247
9933718113104146,"בדיקת דלף של סתימות שורש העשויות גוטה פרקה, לפי השיטה התרמומכנית, עם חמר אוטם על בסיס מימת הסידן - LIFE לעומת 26-AH /",בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,499748
990015466880204146,"כיבוש יפו, לוד ורמלה : היסטוריוגרפיה השוואתית של מלחמת 1948 /",לא ידוע,1639009
9933181593004146,חרפושיות מתקופת הברונזה המאוחרת בארץ ישראל,לא ידוע,52279093
9933573715304146,חצור הגלילית : התגבשותה של זהות מקומית בעיירת פיתוח (1977-1949) /,"החוג להיסטוריה של עם ישראל,",3775198
9933713009404146,כיצד לבחור את החולה המתאימה לניתוח משקם בחצוצרות /,"הפקולטה לרפואה ע""ש סאקלר",345069
990015957020204146,המשכיות ושינוי בעדה השיעית בלבנון /,לא ידוע,16933546
9933718108904146,רמות אימונוגלובולין E בדם הילוד /,"הפקולטה לרפואה ע""ש סאקלר",663383
9933629318704146,שכיחות ופרוגנוזה של תיסמונת נפרוטית אידיופטית בילדים בישראל : 16-10 שנות מעקב /,"הפקולטה לרפואה ע""ש סאקלר",929149
9933660818704146,תפיסת השכונה/שיכון בתכנון של אדריכל דוד רזניק (2012-1924) : סוגיות של זהות /,"החוג לתולדות האומנות,",20404032
990021736140204146,דמות האשה ברומאנים של א.ב. יהושע /,"החוג לספרות עברית,",6155559
9933556405504146,"תגובת מח העצם, התימוס ובלוטות המין המשניות לאנדרוגנים ואסטרוגן /",החוג לגינקולוגיה ומיילדות,618931
9933749819104146,חקר המעבר מהליקס לסליל אקראי בפוליפפטידים בעזרת תהודה מגנטית גרעינית /,"בית הספר לכימיה,",2526344
9933586716404146,"""אומות כדוגמתכם"" : אחי הטוהרה על יחסי אדם-בעלי חיים /",לא ידוע,2256282
9933556616404146,השלכות התנהגותיות לאחר חשיפה להיפוקסיה בחולדות בגילי התפתחות שונים /,החוג לפיזיולוגיה ולפרמקולוגיה,1412683
9933573716604146,תדמית הקיבה באוכלוסיה בריאה וחולה /,"הפקולטה לרפואה ע""ש סאקלר",1152843
9933749819304146,המעבר מתכת מוליך למחצה האנומלי במערכת המסגים הנוזליים של MG-BI /,"בית הספר לכימיה,",2816692
9933632119304146,הוצאת הירוד בעין בעלת מיופיה גבוהה : ‏ה‏יפרדות הרישתית בעין מיופית-אפקית /,"הפקולטה לרפואה ע""ש סאקלר",1231778
990022624200204146,זהות עצמית ללא מהות /,"החוג לפילוסופיה,",7260736
9933718614604146,השפעות תהליך ההקפאה וההפשרה על הניעות והאולטרסטרוקטורה של תאי זרע הומניים בריכוזים שונים /,"הפקולטה לרפואה ע""ש סאקלר",688598
9933712399204146,איתור ואפיון ריבונוקלאזות במבנה גרעיני עודף שהופק מתאים אאוקריוטים /,החוג למיקרוביולוגיה מולקולרית ולביוטכנולוגיה,2240298
9933630019804146,הערכת הבקרה של יתר לחץ דם ברפואה הראשונית : השוואת השפעת המעקב בגישה של צוות רופא אחות לעומת מעקב על ידי רופא לבד /,"הפקולטה לרפואה ע""ש סאקלר",1270366
9933514519004146,מקורותיהם וגלגוליהם של פירושי יוספוס על התורה /,לא ידוע,1906140
9933635716604146,חסמים על מספר המקורות המקסימלי שניתן לאכן בשימוש במערך פאסיבי של N קולטים \,"בית הספר להנדסת חשמל,",1630374
990012057330204146,"מושג ה""עצם"" ומושג ה""אני"" בפילוסופיה של יום ובהינינה-בודהיזם /","החוג לפילוסופיה,",8601748
9933637811104146,חומרי טבע ממקורות ימיים - בידוד וקביעת מבנה \,"בית הספר לכימיה,",1683158
990021672310204146,אל-דומרי: חופש הביטוי בסוריה של בשאר /,"החוג להיסטוריה של המזרח התיכון ואפריקה,",39177448
9933610601104146,תכן מסננים בגבישים פוטונים \,"הפקולטה להנדסה,",8236544
990011216250204146,תמורות חברתיות וכיוונים בהנהגה הפנימית בפתח-תקוה מראשיתה ועד תום מלחמת העולם הראשונה /,לא ידוע,7099205
9933611117304146,מהימנות של ראיון מובנה לאבחון פסיכיאטרי /,"הפקולטה לרפואה ע""ש סאקלר",587206
9933562617304146,"השפעת השתתפות בתכנית ההתערבות ""גן קשוב"" על תפיסת מסוגלות עצמית ותהליכי למידה בקרב גננות ומורות : מחקר משולב /","בית הספר לחינוך,",1643240
9933493818604146,יעילות של התערבות קוגניטיבית רמדיאלית מבוססת מציאות מדומה לשיפור יכולת תפקודית והשתתפות בקרב אנשים עם הפרעה פסיכוטית ‏/‏,הפקולטה לרפואה.,2019316
9933631319604146,הפעילות האנדוקרינית של בלוטת המגן הלשונית /,"הפקולטה לרפואה ע""ש סאקלר",898671
9933674319104146,האוכלוסיה הניאוליתית בדרום סיני וקשריה לאוכלוסיות ים תיכוניות : מחקר אנתרופולוגי /,החוג לאנטומיה ואנתרופולוגיה,4019347
9933601592904146,"פיתוח תהליך חדשני לליטוש אלקטרוליטי של מסגרות שסתומי לב ומשתלים אחרים העשויים מפלב""מ 316LVM \","בית הספר להנדסה מכנית,",4193647
9933735818504146,הימצאות וגורמי סיכון של זיהומים בדרכי השתן הנגרמים מחיידקים עם עמידות מרובה לאנטיביוטיקה בקרב ילדים ‏/‏,"הפקולטה לרפואה ע""ש סאקלר.",3118791
9933556812904146,קישור בין DNA של בקטריופאג' P1 לבין כרומוזום החיידק Escherochia coli בזמן הדבקה ליטית /,החוג למיקרוביולוגיה,1880569
990019965950204146,עיצוב ועיטור ארכיטקטוני של פתחי בתי כנסת בארץ-ישראל בתקופה הרומית והביזאנטית (מאות א'-ז' לספירה) /,"החוג ללימודים קלאסיים,",46611923
9933722219304146,שיפור בשעור ההשארות בחיים של חולים באי ספיקה כלייתית סופית המטופלים בהמודיאליזה כרונית כתוצאה מטיפול אנטיהיפרטנסיבי יעיל /,"הפקולטה לרפואה ע""ש סאקלר",875134
9933556415804146,"תוצאות מאוחרות של טיפול מוקדם בנקע מולד של מפרק הירך ברצועות ע""ש פבליק /","הפקולטה לרפואה ע""ש סאקלר",472026
9933591704104146,פיתוח ואפיון של קתודות דקות מסוג FexSy למצברי ליתיום וליתיום יון \,"בית הספר לכימיה,",17878727
9933635518304146,בדיקות ארגומטריות בנפגעי חוט שידרה /,"הפקולטה לרפואה ע""ש סאקלר",788850
9933556415304146,"האם קיים קשר בין הדגמת צנור הלבלב בצילומי כיס המרה או בכולנגיוגרפיה תוך ניתוחית, לבין הופעת דלקת הלבלב /","הפקולטה לרפואה ע""ש סאקלר",819897
9933712109904146,השפעת תרופות הפעילות במערכת הסירקולציה על תפקוד טסיות /,"הפקולטה לרפואה ע""ש סאקלר",1265171
9933797653804146,מדידות שדה המהירות של Starting Plume למינרי תוך שמוש בעבוד ספרתי של תמונות /,"בית הספר להנדסה מכנית,",3815497
990024951830204146,לא מהמקום וגם לא מחוצה לו : העבודות המוקדמות של רפי לביא כהצעת-מודל לשפת אמנות מקומית /,"החוג לתולדות האומנות,",4177294
9933629115804146,שינויים תרמיים של הירך לאחר מאמץ קצר ועצים ‏/‏,לא ידוע,1254038
990011485620204146,הקדושה במקרא /,"החוג למקרא,",3898134
9933729019004146,אפיון מערכת תאים נחים של חיידקי Streptomyces clavuligerus ושימושיה לחקר הביוסינתזה של צפמיצין C /,החוג למיקרוביולוגיה מולקולרית ולביוטכנולוגיה,1719272
9933734419104146,"סינטזה של תרכובות זרחן הטרוציקליות על ידי סיפוח RPX₂·AlX₃ ל- 4, 1-דיאנים /","בית הספר לכימיה,",3097617
9933670614804146,כריתת התוספתן בישראל : הבטים קליניים ואפידמיולוגיים של ניתוחי תוספתן בישראל /,"הפקולטה לרפואה ע""ש סאקלר",1451377
9933740318404146,הגורמים המשפיעים על המבטא בקרב נשים עולות מרוסיה לישראל ‏/‏,החוג להפרעות בתקשורת,2481268
9933542516304146,הנדסה מושגית וביקורת נורמטיבית /,"החוג לפילוסופיה,",938336
9933541616104146,"סקר חולי היפרנפרומה שאושפזו בבי""ח ""בילינסון"" בשנים 1968-1979 /","הפקולטה לרפואה ע""ש סאקלר",958503
9933610611904146,איכות חיים בעבודה בסביבת ההי-טק בישראל 2004 \,"המחלקה להנדסת תעשייה,",2464296
9933635716004146,Close loop synthesis: by global linearization the Qft approach /,"בית הספר להנדסת חשמל,",2185403
9933735716704146,סינתיזה וחקר מנגנוני תגובות של דיאזנקרבוכסאמידים חדשים (מגיבים מחמצני תיולים) /,"בית הספר לכימיה,",3545087
9933771246504146,מרכיב האמפתיה בקרב מורים : מנבאים והשלכות על קשרי מורה-תלמיד ותפקוד תלמידים בקרב מתבגרים עם וללא ADHD /,"בית הספר לחינוך,",2933375
990014943970204146,"משפט עבד עברי : מה בין דיני העבד העברי שבשמות (כ""א 2-6) ובין אלו שבדברים (ט""ו 12-18) /","החוג למקרא,",3133848
990020356580204146,"לימודי תיאטרון ישראלי במגמות התיאטרון בישראל, בתחילת המאה ה-21 /","החוג לאומנות התיאטרון,",2362971
9933678606404146,הקשר בין יכולות קשביות לבין כישורי נהיגה בקרב מתבגרים המאובחנים עם הפרעת קשב וקבוצת ביקורת ‏/‏,הפקולטה לרפואה.,781249
9933511618104146,"דיפלומטים ללא מדינה : נציגי התנועה הציונית ליד חבר הלאומים, 1939-1919 /",לא ידוע,3298686
9933623119304146,"התבנית המשתנה של דלקת זיהומית של פנים הלב, השנים 1955-1959 לעומת 1968-1974 /","הפקולטה לרפואה ע""ש סאקלר",1251693
9933477619904146,"""פוליטיקה חזותית"" : מסגדים ביישובים הערביים במשולש ובואדי עארה : המאבק על עיצוב הנוף והמרחב /","החוג לתולדות האומנות,",8912212
9933526809004146,הקשר בין מאפינים הוריים לבין משקל וגובה הילוד /,"הפקולטה לרפואה ע""ש סאקלר",759486
9933525515304146,העדה היהודית ברומא בתקופה הפגנית מראשית קיומה עד קבלת הנצרות כדת האימפריה /,"החוג להיסטוריה של עם ישראל,",5050488
9933514819304146,הקונפליקט בין היחיד לחברה ובין הטבע לתרבות בהגות רוסו /,"החוג לפילוסופיה,",1038914
9933718600904146,"השפעת החומר המקשר וביצוע שיפול בחלל, על מידת הדלף השולי בשחזורי שרף מרוכב מוקשי אור בחללים מסוג V באיזור המפגש זגוגית-מלט השן /",בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,722985
990010617310204146,על ראשית תכנון חדר האוכל הקיבוצי : עיצובם האדריכלי של חדרי האוכל הראשונים: 1926-1946 /,"החוג לתולדות האומנות,",21541837
9933712212404146,שאיפות למנהיגות של נשים ב'אמצע החיים' : בחינת המודל החברתי קוגניטיבי לקריירה /,"בית הספר לחינוך,",2873550
990011851950204146,הפונולוגיה של הדיאלקט הערבי-יהודי של אל-ביצ'א (דרום מזרח תימן) /,"החוג לבלשנות,",2367698
990009456120204146,התרחבות המוזיאון מתוך מבנה נתון : בעיות בארכיטקטורת מוזיאונים במאה ה-20 /,"החוג לתולדות האומנות,",16382282
9933771254304146,"הקשר בין אימוץ תפיסה דיכוטומית של קדושה/זונה לבין סוכנות, זכאות ושביעות רצון מינית בקרב גברים הטרוסקסואלים : התפקיד הממתן של רמת מחויבות /",בית הספר למדעי הפסיכולוגיה,736876
990011466410204146,אדום בנבואה /,"החוג למקרא,",2431586
9933609112504146,השפעת נקוי החלל בתמיסות ניקוי שונות על האיטום השולי של שחזורי שרף מרוכב (מוקשה אור) בשורשי שיניים : עבודה מעבדתית /,בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,757090
9933554318604146,הקשר שבין משתנים שונים ושאלון PHQ9 לבין קביעת כושר עבודה ‏/‏,"הפקולטה לרפואה ע""ש סאקלר.",892746
9933709417604146,פעולות קומפקטיות של חבורות של אלגבראות *C /,"בית הספר למדעי המתמטיקה,",5978896
9933554417204146,"הקשר בין שימוש במערכות מידע רפואי ממוחשבות לגורמים הקשורים בבטיחות המטופל : ‏טעויות במתן תרופות, עומס העבודה וזמינות המידע הרפואי בקרב אחיות מוסמכות בבתי חולים בישראל ‏/‏","הפקולטה לרפואה ע""ש סאקלר.",675970
9933592209804146,ניתוח פרקטיקות של חשיבה חישובית בסביבת לימוד לתכנות מבוסס-בלוקים /,"בית הספר לחינוך,",3659775
9933592216604146,התאמת דרכי הוראה לתלמידים מתקשים בשיעורי מתמטיקה בכיתה ח' : אמונות ותחושת המסוגלות העצמית של מורים /,"בית הספר לחינוך,",3322844
9933678594204146,מיקרוספרות של אלבומין כמערכות שיגור פוטנציאליות לתרופות פוטודינמיות /,החוג לביוכימיה וביולוגיה מולקולרית,1356853
9933632613304146,מערכת המיקרוגל עבור מייזר אלקטרונים חופשיים \,"בית הספר להנדסת חשמל,",15290440
9933525613404146,השפעת היבטי הפדגוגיה המותאמת על הישגי התלמידים ועל אי השוויון המעמדי בישראל /,"בית הספר לחינוך,",1682878
990020864050204146,"כדי אלהמברה (1300-1400 לספה""נ) : הגלוי והנסתר /","החוג לתולדות האומנות,",7141912
9933545218904146,"הערכת כדאיות מחלקת קבלה (השהיה), ליד חדר המיון כשיטה לאיתור ומניעת מחלה ממשית אצל חולים המציגים תלונות משמעותיות אף ללא פתולוגיה אוביקטיבית, מוכחת או מספקת /","הפקולטה לרפואה ע""ש סאקלר",1234318
9933632718204146,המהלך הטבעי של אוטם חריף בשריר הלב בתוך 12 השעות הראשונות לאשפוז ביח' לטפול נמרץ /,"הפקולטה לרפואה ע""ש סאקלר",2161090
9933609418504146,הפעולה הלוקוציונית ומושג המשמעות אצל ג' ל' אוסטין /,"החוג לפילוסופיה,",504897
990013356960204146,"עמדת בתי המשפט בארה""ב במאבק על תנאי עבודה בשנים: 1896-1917 /",לא ידוע,6913216
990024023850204146,המשבר האתי והבין-אישי : קריאה פרשנית ביצירותיה המאוחרות של יסמין גודר /,"החוג לאומנות התיאטרון,",5233796
9933609117104146,הוראות בלתי שגרתיות לתפירת צואר הרחם /,"הפקולטה לרפואה ע""ש סאקלר",1012176
990015258110204146,הזיכרון ביצירותיהם של אבות ישורון ופרנץ קפקא : מודל פסיכו-סמיוטי /,"החוג לספרות,",5761845
9933718208604146,גידול אפיטקסיאלי של שכבות סיליקון וגרמניום למטרת יצור תאי שמש בשכבות דקות /,"בית הספר לפיסיקה ואסטרונומיה,",8196389
9933776053804146,מדידה ואנליזה תאורטית של הולכת אור בסיב אופטי עם מודיפיקציות בשכבות העוטפות וישומים בחישה /,"בית הספר לפיסיקה ואסטרונומיה,",2322994
9933627319304146,"תת-תריסיות ומחלות לב כליליות : שכיחות, גורמים, טיפול /","הפקולטה לרפואה ע""ש סאקלר",468259
990023715420204146,"מדיניות הממשלה כלפי המיעוט הערבי בישראל בתקופת הממשל הצבאי (1948-1966) : היסטוריוגראפיה ישראלית השוואתית, 1949-2009 /","החוג להיסטוריה של המזרח התיכון ואפריקה,",4568891
9933556515304146,"השפעת חומצה אסקורבית על חיזור (.N.B.T) Nitrous blue tetrazolium ע""י לויקוציטים  פולימורפונוקלארים של אדם /","הפקולטה לרפואה ע""ש סאקלר",353336
9933672318204146,מודל חייתי של השפעת ה- (.E.C.S) Electroconvulsive shock על למידה ועל הזכרון הרטרוגרדי /,"הפקולטה לרפואה ע""ש סאקלר",800034
9933743119604146,איזה ערך אובד כשמינים אחרים נכחדים? /,"החוג לפילוסופיה,",1018844
990010366920204146,"רצפות הפסיפס הפיגורליות במנזר ""קיריה מריה"" בבית שאן / סקיתופוליס /","החוג לתולדות האומנות,",6231208
9933740115404146,"ממיר אדפטיבי DC/AC ממקורות DC דיסקרטיים מבוקר ע""י מיקרופרוססור /","בית הספר להנדסת חשמל,",4374143
9933718601504146,התחלואה והתמותה הפרינטלית בילודי אמהות סכרתיות ביחס למידת איזון הסכרת באם /,"הפקולטה לרפואה ע""ש סאקלר",1016881
9933606518804146,קשרים בין מבנים לבין חקר ביצועים באמצעות ייצוגים קומבינטורים \,"המחלקה להנדסת תעשייה,",2155526
9933575319904146,"הקשר בין מאפייני אישיות, מומחיות, סמכות אפיסטמית ושחיקת האחות לבין כוונות עזיבת המקצוע בעקבות הצורך באימוץ טכנולוגיות בעבודה ‏/‏",החוג לסיעוד,3360991
9933525206104146,קבלת החלטות אלגוריתמית וסוגיית האחריות במובנה המורכב /,"בית הספר למדע המדינה, ממשל ויחסים בינלאומיים,",1134429
9933633908904146,"""מחוץ למסגרת"" : תפיסותיהן של צעירות ערביות ביחס לפגיעה בילדות /","בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",1459938
9933762129204146,מצבים מאותרים בתערובות מוצקות של כספית וקסנון  /,"בית הספר לכימיה,",1670472
990022403390204146,החוכמה כמידה טובה וכקנה מידה באתיקה הבודהיסטית /,"החוג לפילוסופיה,",3301666
9933707216504146,עקומת האור של הכוכב המגנטי AM - HERCULIS /,"בית הספר לפיסיקה ואסטרונומיה,",2205712
9933573719104146,בדיקת מעורבות המערכת האופיואידית האנדוגנית בבקרת הפוריות של חולדה זכרית סכרתית /,החוג לפיזיולוגיה ולפרמקולוגיה,1391920
9933570019304146,בטיחות בדרכים והליכה ברגל לבית הספר היסודי /,"החוג לגיאוגרפיה,",6086073
9933732819404146,השפעת סורפקטנטים קטיונים ופולימרים קטיונים על הצמדות מיקרואורגניזמים לשמנים ולמשטחים הידרופוביים /,החוג למיקרוביולוגיה ואימונולוגיה קלינית,1602059
9933525207304146,דבר אלי באמוג'י : תרומת האמוג'י לתחושת הקרבה ולכוונת הגשת עזרה אצל מקבל המסר /,"החוג לתקשורת,",626208
990015255890204146,הביקורת והתאטרון בישראל - שנות הארבעים עד שנות השמונים /,"החוג לספרות,",3557133
9933523218304146,הקשר בין התעללות בילדות ובין חוויית הספק והשתתפות חברתית בקרב נשים עם סימפטומים של הפרעות אכילה ‏/‏,הפקולטה לרפואה.,849085
9933555919304146,שיח מניע : שיח מנהל בית-הספר עם מורים להנעתם לקידום העבודה הפדגוגית /,"בית הספר לחינוך,",3573395
9933535019604146,התקדמות דלמינציה בהתעייפות באריג מחומר מרוכב רב כיווני – מוד מעורב /,"בית הספר להנדסה מכנית,",13405803
9933712406904146,השוואה בין רמות LDH בנסיוב לבין גורמי סיכון וסיבוכים במהלך אישפוזם של שורדי אוטם חריף בשריר הלב /,"הפקולטה לרפואה ע""ש סאקלר",2991544
