text_index,cluster,source
27166,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27167,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27168,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27169,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27170,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27171,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27172,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27173,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27174,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27175,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27176,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27177,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27178,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27179,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27180,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27181,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27182,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27183,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27184,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27185,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27186,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27187,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27188,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27189,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27190,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27191,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27192,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27193,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27194,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27195,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27196,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27197,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27198,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27199,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27200,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27201,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27202,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27203,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27204,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27205,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27206,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27207,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27208,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27209,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27210,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27211,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27212,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27213,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27214,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27215,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27216,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27217,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27218,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27219,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27220,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27221,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27222,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27223,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27224,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27225,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27226,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27227,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27228,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27229,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27230,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27231,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27232,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27233,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27234,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27235,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27236,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27237,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27238,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27239,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27240,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27241,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27242,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27243,7,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27244,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27245,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27246,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27247,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27248,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27249,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27250,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27251,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27252,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27253,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27254,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27255,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27256,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27257,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27258,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27259,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27260,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27261,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27262,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27263,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27264,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27265,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27266,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27267,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27268,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27269,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27270,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27271,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27272,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27273,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27274,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27275,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27276,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27277,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27278,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27279,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27280,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27281,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27282,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27283,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27284,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27285,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27286,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27287,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27288,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27289,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27290,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27291,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27292,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27293,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27294,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27295,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27296,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27297,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27298,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27299,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27300,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27301,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27302,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27303,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27304,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27305,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27306,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27307,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27308,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27309,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27310,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27311,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27312,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27313,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27314,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27315,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27316,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27317,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27318,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27319,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27320,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27321,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27322,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27323,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27324,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27325,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27326,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27327,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27328,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27329,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27330,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27331,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27332,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27333,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27334,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27335,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27336,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27337,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27338,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27339,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27340,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27341,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27342,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27343,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27344,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27345,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27346,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27347,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27348,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27349,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27350,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27351,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27352,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27353,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27354,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27355,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27356,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27357,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27358,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27359,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27360,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27361,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27362,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27363,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27364,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27365,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27366,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27367,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27368,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27369,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27370,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27371,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27372,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27373,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27374,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27375,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27376,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27377,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27378,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27379,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27380,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27381,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27382,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27383,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27384,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27385,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27386,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27387,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27388,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27389,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27390,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27391,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27392,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27393,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27394,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27395,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27396,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27397,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27398,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27399,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27400,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27401,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27402,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27403,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27404,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27405,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27406,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27407,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27408,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27409,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27410,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27411,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27412,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27413,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27414,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27415,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27416,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27417,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27418,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27419,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27420,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27421,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27422,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27423,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27424,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27425,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27426,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27427,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27428,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27429,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27430,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27431,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27432,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27433,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27434,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27435,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27436,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27437,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27438,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27439,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27440,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27441,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27442,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27443,7,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27444,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27445,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27446,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27447,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27448,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27449,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27450,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27451,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27452,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27453,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27454,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27455,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27456,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27457,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27458,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27459,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27460,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27461,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27462,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27463,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27464,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27465,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27466,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27467,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27468,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27469,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27470,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27471,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27472,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27473,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27474,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27475,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27476,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27477,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27478,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27479,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27480,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27481,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27482,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27483,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27484,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27485,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27486,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27487,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27488,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27489,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27490,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27491,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27492,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27493,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27494,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27495,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27496,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27497,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27498,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27499,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27500,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27501,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27502,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27503,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27504,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27505,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27506,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27507,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27508,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27509,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27510,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27511,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27512,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27513,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27514,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27515,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27516,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27517,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27518,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27519,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27520,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27521,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27522,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27523,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27524,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27525,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27526,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27527,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27528,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27529,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27530,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27531,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27532,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27533,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27534,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27535,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27536,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27537,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27538,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27539,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27540,4,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27541,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27542,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27543,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27544,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27545,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27546,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27547,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27548,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27549,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27550,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27551,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27552,6,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27553,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27554,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27555,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27556,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27557,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27558,6,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27559,6,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27560,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27561,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27562,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27563,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27564,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27565,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27566,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27567,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27568,6,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27569,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27570,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27571,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27572,5,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27573,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27574,2,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27575,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
27576,3,AllOfNewHebrewWikipediaWithArticles-Oct29-2023
